id,date,product,quantity,price
3467,2026-05-18,Ultra Bicicleta 40,50,344.48
3468,2025-10-18,Elite Fone 11,5,41.34
3469,2026-05-17,Maxi Sofá 14,13,70.32
3470,2025-08-16,Elite Kit 73,33,137.44
3471,2026-03-31,Giga Tênis 98,6,424.87
3472,2026-05-01,Giga Pack 5,10,129.67
3473,2026-01-21,Mini Crema 20,20,89.83
3474,2026-01-17,Pro Café 22,19,119.97
3475,2025-10-08,Pro Fone 40,39,197.16
3476,2025-12-20,Ultra Bicicleta 55,1,234.61
3477,2025-08-17,Basic Café 12,24,375.16
3478,2026-05-11,Smart Set 71,7,417.89
3479,2025-12-25,Giga Pack 31,34,342.75
3480,2025-08-15,Smart Dicionário 73,31,449.17
3481,2025-11-21,Smart Crema 61,26,42.44
3482,2025-10-09,Giga Crema 43,21,453.62
3483,2026-04-29,Ultra Café 8,25,234.74
3484,2026-04-15,Basic Sofá 63,30,383.10
3485,2026-04-15,Basic Dicionário 82,29,251.82
3486,2026-04-12,Pro Sofá 8,18,376.57
3487,2025-08-05,Pro Tênis 55,38,417.64
3488,2025-09-15,Elite Bicicleta 73,2,76.59
3489,2025-11-30,Maxi Café 68,12,171.23
3490,2025-07-12,Smart Crema 18,32,494.34
3491,2025-06-23,Pro Tênis 26,48,196.74
3492,2026-05-16,Pro Fone 31,24,195.28
3493,2025-08-03,Mini Set 81,29,301.19
3494,2026-04-14,Mini Crema 2,9,338.81
3495,2025-06-15,Giga Kit 90,24,329.63
3496,2025-06-16,Basic Crema 83,20,221.30
3497,2025-08-14,Ultra Pack 68,50,66.24
3498,2025-09-28,Premium Crema 21,46,241.16
3499,2025-08-30,Mini Dicionário 19,14,299.92
3500,2026-04-07,Basic Pack 90,33,85.01
3501,2026-03-18,Giga Kit 47,7,33.10
3502,2025-06-17,Giga Set 47,25,488.30
3503,2026-04-22,Maxi Tênis 74,27,387.91
3504,2026-01-08,Pro Café 92,11,279.66
3505,2026-02-24,Eco Crema 52,16,188.51
3506,2026-04-26,Ultra Sofá 56,48,373.98
3507,2025-09-08,Mini Pack 46,34,175.67
3508,2025-10-07,Mini Tênis 74,19,343.09
3509,2025-08-11,Pro Tênis 88,15,170.15
3510,2025-09-08,Pro Dicionário 54,24,364.57
3511,2025-08-13,Pro Pack 22,10,308.58
3512,2025-09-16,Elite Dicionário 64,10,256.15
3513,2025-06-01,Mini Dicionário 48,6,491.37
3514,2025-06-07,Giga Café 66,26,206.75
3515,2025-07-06,Premium Fone 64,36,298.10
3516,2026-05-14,Giga Sofá 80,44,35.52
3517,2025-09-30,Maxi Pack 13,4,105.79
3518,2026-05-22,Elite Bicicleta 5,23,374.00
3519,2026-01-23,Smart Bicicleta 75,9,65.18
3520,2026-05-18,Premium Crema 91,25,261.91
3521,2026-02-20,Maxi Crema 59,50,197.40
3522,2025-09-01,Giga Bicicleta 16,41,157.65
3523,2026-01-14,Mini Tênis 10,48,11.76
3524,2026-01-13,Maxi Sofá 5,43,389.20
3525,2026-05-23,Pro Set 33,6,304.99
3526,2025-06-03,Basic Fone 92,40,430.84
3527,2025-11-05,Ultra Crema 3,46,476.72
3528,2025-09-14,Maxi Dicionário 64,8,380.58
3529,2025-07-07,Elite Fone 62,35,441.38
3530,2025-10-08,Ultra Crema 36,31,83.81
3531,2025-08-25,Ultra Dicionário 73,15,171.85
3532,2026-02-08,Basic Kit 75,47,346.99
3533,2026-02-18,Giga Kit 90,30,54.55
3534,2025-12-16,Elite Set 75,16,208.74
3535,2026-01-29,Premium Bicicleta 6,44,77.73
3536,2026-02-03,Giga Bicicleta 56,47,222.02
3537,2026-01-01,Maxi Set 99,43,48.69
3538,2025-06-29,Eco Dicionário 17,27,417.74
3539,2026-05-17,Maxi Fone 25,48,369.56
3540,2025-06-20,Basic Bicicleta 34,40,451.31
3541,2025-09-25,Elite Set 4,14,281.57
3542,2026-04-01,Mini Kit 94,13,96.33
3543,2025-11-06,Premium Kit 77,5,159.41
3544,2025-08-28,Maxi Fone 45,37,50.45
3545,2025-11-01,Premium Dicionário 70,23,379.73
3546,2025-11-11,Eco Crema 40,37,81.66
3547,2026-04-18,Smart Café 88,36,425.55
3548,2025-07-11,Premium Bicicleta 65,16,411.60
3549,2025-11-19,Eco Dicionário 31,24,311.27
3550,2025-08-11,Elite Crema 90,24,165.20
3551,2025-12-11,Giga Pack 1,50,50.47
3552,2025-07-31,Ultra Fone 70,42,380.09
3553,2026-01-16,Maxi Crema 52,35,485.44
3554,2026-05-08,Ultra Dicionário 34,12,471.04
3555,2025-12-12,Basic Tênis 15,43,256.20
3556,2026-01-15,Maxi Kit 84,31,453.25
3557,2025-12-23,Basic Set 66,26,240.82
3558,2025-09-29,Maxi Sofá 25,28,90.99
3559,2025-07-19,Premium Fone 42,40,148.54
3560,2026-01-09,Maxi Tênis 5,25,242.00
3561,2025-09-05,Smart Café 48,26,360.68
3562,2025-08-31,Mini Bicicleta 80,45,39.30
3563,2025-11-24,Smart Dicionário 67,15,187.50
3564,2025-10-20,Maxi Tênis 13,25,200.94
3565,2025-06-10,Smart Crema 37,5,317.46
3566,2026-02-19,Eco Bicicleta 57,44,168.39
3567,2025-06-19,Smart Kit 28,38,112.05
3568,2026-02-18,Eco Bicicleta 67,48,141.99
3569,2025-11-26,Pro Set 70,46,156.43
3570,2026-03-15,Smart Fone 65,9,368.12
3571,2026-04-22,Basic Fone 11,23,355.64
3572,2025-07-26,Maxi Crema 45,12,251.17
3573,2026-04-01,Maxi Set 49,8,196.78
3574,2025-06-23,Pro Kit 12,7,357.99
3575,2025-09-25,Pro Fone 8,13,430.80
3576,2025-06-14,Premium Pack 62,50,190.70
3577,2025-10-30,Pro Set 59,20,404.67
3578,2026-03-16,Pro Dicionário 67,1,164.17
3579,2025-07-14,Ultra Crema 46,32,349.24
3580,2025-09-24,Eco Fone 37,1,233.38
3581,2025-07-15,Giga Kit 8,9,451.47
3582,2026-01-21,Maxi Café 73,25,174.86
3583,2025-10-29,Smart Café 95,15,83.63
3584,2025-08-13,Elite Bicicleta 5,39,51.63
3585,2025-07-27,Elite Sofá 99,17,131.46
3586,2026-01-25,Mini Pack 82,23,492.42
3587,2025-11-15,Mini Pack 49,49,372.22
3588,2025-12-25,Maxi Café 49,49,465.48
3589,2025-12-16,Pro Bicicleta 79,41,274.42
3590,2026-02-15,Mini Kit 7,11,19.96
3591,2025-06-06,Mini Sofá 52,13,145.00
3592,2026-01-12,Elite Crema 68,36,185.86
3593,2025-10-30,Premium Crema 76,13,308.57
3594,2026-01-21,Maxi Crema 92,37,409.03
3595,2025-12-03,Elite Set 2,32,187.91
3596,2026-01-06,Smart Pack 12,6,324.33
3597,2026-03-10,Basic Kit 8,9,34.38
3598,2026-01-13,Elite Dicionário 30,39,82.95
3599,2025-08-04,Mini Café 73,15,364.31
3600,2025-12-20,Basic Bicicleta 19,48,478.02
3601,2025-06-05,Pro Tênis 79,35,362.57
3602,2026-03-24,Maxi Tênis 14,41,310.25
3603,2025-05-31,Ultra Set 93,19,397.83
3604,2025-07-03,Basic Sofá 90,35,304.39
3605,2025-12-09,Elite Kit 93,28,313.02
3606,2025-10-20,Eco Bicicleta 81,10,225.18
3607,2026-03-22,Giga Café 99,32,454.96
3608,2026-04-10,Ultra Fone 15,25,23.28
3609,2026-01-04,Mini Dicionário 86,22,94.29
3610,2026-05-04,Pro Set 71,16,49.10
3611,2026-02-20,Premium Fone 52,31,114.41
3612,2026-04-10,Basic Dicionário 65,36,392.49
3613,2026-02-16,Basic Tênis 2,37,203.75
3614,2025-09-20,Premium Crema 27,4,82.03
3615,2026-03-29,Mini Sofá 72,43,287.21
3616,2025-08-22,Eco Pack 28,41,103.19
3617,2026-03-16,Ultra Fone 73,22,306.45
3618,2026-02-19,Basic Tênis 89,9,431.83
3619,2026-03-20,Eco Fone 8,36,248.58
3620,2025-07-08,Eco Set 5,47,191.77
3621,2025-08-09,Basic Crema 24,41,252.85
3622,2025-10-10,Giga Crema 1,3,17.61
3623,2026-03-23,Eco Kit 20,47,256.49
3624,2026-04-05,Mini Kit 55,33,313.52
3625,2025-07-20,Giga Kit 2,8,498.93
3626,2026-03-28,Maxi Fone 27,22,206.00
3627,2026-03-25,Smart Tênis 12,14,343.94
3628,2026-02-13,Giga Kit 12,22,180.83
3629,2026-05-19,Basic Pack 68,5,163.23
3630,2026-01-29,Ultra Crema 46,26,17.06
3631,2025-08-02,Ultra Pack 51,42,380.77
3632,2025-10-03,Maxi Fone 70,32,23.37
3633,2025-06-18,Mini Fone 28,4,289.99
3634,2026-03-16,Eco Sofá 47,38,214.12
3635,2026-02-26,Maxi Fone 58,13,488.02
3636,2025-07-06,Ultra Crema 62,14,168.78
3637,2025-08-26,Mini Tênis 2,15,217.51
3638,2025-07-15,Giga Café 92,50,242.32
3639,2025-06-03,Maxi Set 80,38,129.18
3640,2025-10-15,Elite Dicionário 95,28,374.33
3641,2026-01-29,Giga Café 96,49,262.22
3642,2026-02-15,Elite Tênis 68,34,437.06
3643,2025-10-27,Mini Crema 13,36,421.68
3644,2025-11-05,Elite Set 67,4,280.24
3645,2026-03-23,Elite Sofá 14,11,360.14
3646,2026-05-04,Basic Crema 87,20,240.84
3647,2026-03-28,Maxi Crema 85,38,217.43
3648,2026-02-17,Eco Set 46,18,444.00
3649,2025-07-18,Maxi Kit 57,45,372.04
3650,2025-12-15,Smart Dicionário 89,50,438.04
3651,2025-09-26,Pro Sofá 54,18,176.17
3652,2026-03-24,Mini Pack 82,41,276.04
3653,2026-04-21,Premium Crema 32,13,236.38
3654,2025-09-19,Elite Sofá 73,28,497.86
3655,2025-11-29,Mini Dicionário 22,37,16.70
3656,2025-10-24,Basic Pack 20,9,362.83
3657,2026-05-26,Pro Fone 55,34,309.62
3658,2025-12-14,Premium Set 70,33,188.29
3659,2026-03-13,Mini Set 60,1,147.10
3660,2025-06-09,Basic Fone 15,27,270.06
3661,2026-03-21,Ultra Dicionário 13,43,396.29
3662,2026-01-20,Mini Bicicleta 4,22,93.83
3663,2026-01-06,Ultra Dicionário 3,50,280.38
3664,2025-09-09,Eco Kit 21,17,336.44
3665,2026-03-29,Smart Sofá 54,35,124.86
3666,2026-01-18,Smart Pack 77,28,269.99
3667,2026-05-12,Maxi Tênis 13,22,287.61
3668,2026-05-05,Pro Fone 81,3,126.19
3669,2025-11-09,Ultra Crema 5,30,288.42
3670,2025-06-14,Eco Café 51,31,211.09
3671,2026-05-06,Ultra Bicicleta 7,20,131.43
3672,2025-08-30,Elite Café 35,42,232.59
3673,2026-03-20,Premium Crema 47,47,72.83
3674,2025-07-20,Maxi Pack 50,48,118.18
3675,2026-03-22,Pro Café 83,44,126.36
3676,2025-08-20,Ultra Pack 67,37,160.19
3677,2025-06-06,Premium Sofá 63,4,141.63
3678,2025-08-27,Ultra Crema 46,32,348.14
3679,2025-11-22,Eco Set 57,37,261.67
3680,2026-04-06,Premium Kit 46,39,495.87
3681,2025-06-01,Eco Café 9,23,235.35
3682,2025-12-31,Smart Bicicleta 53,9,143.53
3683,2026-03-29,Ultra Fone 53,5,278.78
3684,2025-10-16,Pro Sofá 68,35,268.51
3685,2026-04-10,Smart Pack 84,4,491.24
3686,2025-12-02,Ultra Tênis 23,45,439.87
3687,2025-08-05,Ultra Sofá 92,45,406.30
3688,2025-09-08,Premium Tênis 67,6,37.07
3689,2025-10-12,Mini Tênis 30,20,146.26
3690,2025-06-29,Basic Sofá 77,39,332.66
3691,2025-10-22,Ultra Bicicleta 43,34,128.10
3692,2026-04-10,Giga Fone 56,9,109.62
3693,2025-10-28,Premium Kit 63,48,10.17
3694,2025-09-29,Premium Bicicleta 74,16,373.51
3695,2025-11-18,Smart Pack 40,15,302.33
3696,2025-11-28,Pro Bicicleta 69,2,479.28
3697,2025-11-11,Mini Kit 32,50,459.03
3698,2025-08-01,Ultra Kit 85,26,453.17
3699,2025-09-09,Eco Tênis 58,19,344.64
3700,2025-12-01,Eco Bicicleta 39,50,169.46
3701,2025-11-23,Elite Bicicleta 49,37,423.59
3702,2025-11-24,Elite Dicionário 29,24,138.78
3703,2025-07-03,Giga Sofá 57,1,59.37
3704,2026-03-18,Smart Set 27,30,404.96
3705,2026-05-12,Premium Dicionário 44,26,24.09
3706,2026-02-06,Basic Kit 53,43,458.65
3707,2026-04-10,Mini Pack 75,20,269.23
3708,2025-07-26,Pro Tênis 30,41,65.54
3709,2025-06-27,Giga Pack 61,43,310.89
3710,2025-11-14,Elite Sofá 14,17,281.81
3711,2025-09-06,Premium Dicionário 20,43,264.86
3712,2025-09-18,Eco Kit 98,36,58.41
3713,2025-10-11,Pro Pack 59,48,450.25
3714,2025-11-21,Elite Kit 46,46,379.07
3715,2026-05-13,Basic Crema 49,4,90.53
3716,2026-03-09,Giga Café 64,11,351.75
3717,2026-05-11,Elite Dicionário 38,28,401.57
3718,2025-11-19,Elite Pack 56,13,22.31
3719,2025-07-08,Giga Crema 13,13,375.53
3720,2025-07-11,Pro Bicicleta 36,49,236.24
3721,2025-12-01,Maxi Dicionário 34,49,449.51
3722,2026-04-19,Premium Fone 21,4,62.61
3723,2026-05-07,Giga Set 77,43,74.32
3724,2026-01-29,Elite Set 25,37,136.50
3725,2025-08-28,Smart Kit 19,29,157.51
3726,2025-08-25,Eco Café 65,13,311.65
3727,2026-05-05,Maxi Pack 41,49,402.16
3728,2026-02-16,Mini Crema 43,14,417.63
3729,2026-03-16,Giga Set 83,27,271.16
3730,2025-12-30,Giga Crema 94,16,193.83
3731,2025-08-20,Maxi Kit 43,7,110.43
3732,2026-03-08,Smart Sofá 79,24,230.72
3733,2026-03-29,Basic Crema 1,44,21.93
3734,2026-02-23,Maxi Pack 75,26,356.66
3735,2025-10-28,Ultra Café 1,41,103.08
3736,2026-03-10,Smart Pack 74,6,366.68
3737,2026-04-14,Mini Pack 81,13,401.02
3738,2026-02-09,Pro Crema 32,10,241.53
3739,2026-01-24,Eco Fone 49,1,27.81
3740,2025-07-24,Smart Set 14,25,152.38
3741,2025-07-13,Maxi Kit 63,19,222.21
3742,2025-11-19,Basic Fone 25,49,465.86
3743,2025-12-12,Eco Tênis 90,16,318.17
3744,2025-08-23,Giga Tênis 98,35,358.18
3745,2026-05-14,Ultra Tênis 38,4,273.88
3746,2025-12-04,Ultra Bicicleta 79,13,77.37
3747,2026-04-06,Eco Kit 96,13,305.01
3748,2026-01-24,Smart Pack 54,50,181.68
3749,2025-08-13,Elite Bicicleta 47,4,399.78
3750,2025-09-09,Giga Bicicleta 35,25,467.55
3751,2026-04-12,Eco Kit 36,19,85.59
3752,2026-03-01,Elite Sofá 57,28,78.61
3753,2025-09-23,Smart Dicionário 43,24,63.74
3754,2025-12-31,Premium Set 52,13,428.25
3755,2025-08-02,Mini Kit 33,10,177.80
3756,2026-01-05,Maxi Crema 75,28,95.25
3757,2025-09-27,Ultra Fone 29,3,15.20
3758,2025-07-31,Eco Crema 13,42,388.96
3759,2026-04-18,Eco Café 92,19,397.69
3760,2025-08-22,Ultra Set 19,18,374.14
3761,2025-09-22,Eco Tênis 4,34,80.89
3762,2026-02-15,Mini Bicicleta 63,13,14.02
3763,2025-10-01,Premium Kit 30,47,469.56
3764,2025-10-19,Ultra Tênis 50,7,35.97
3765,2025-09-19,Basic Kit 55,47,464.21
3766,2026-01-25,Maxi Tênis 86,11,216.39
3767,2026-05-21,Premium Dicionário 55,23,336.42
3768,2025-10-30,Ultra Tênis 66,19,368.09
3769,2026-02-25,Premium Dicionário 80,29,245.87
3770,2025-10-15,Elite Kit 52,20,135.22
3771,2025-06-23,Giga Sofá 8,29,114.84
3772,2026-01-28,Ultra Dicionário 79,40,26.67
3773,2026-04-21,Basic Café 42,18,297.55
3774,2025-07-01,Basic Kit 6,21,343.95
3775,2026-01-22,Pro Pack 88,15,184.92
3776,2025-05-30,Pro Set 49,3,451.20
3777,2025-09-01,Eco Sofá 72,39,223.22
3778,2025-08-21,Premium Tênis 9,4,281.45
3779,2025-12-19,Maxi Bicicleta 95,12,212.20
3780,2026-04-27,Maxi Bicicleta 67,43,218.00
3781,2025-11-07,Eco Kit 95,6,132.55
3782,2025-09-21,Basic Fone 23,37,108.29
3783,2025-07-22,Mini Kit 14,8,196.72
3784,2026-02-14,Maxi Café 35,18,118.39
3785,2026-03-04,Mini Fone 12,16,471.06
3786,2026-03-19,Eco Dicionário 52,11,352.14
3787,2025-06-15,Pro Tênis 94,3,22.98
3788,2025-06-05,Premium Set 56,35,390.24
3789,2026-03-04,Pro Crema 29,36,304.29
3790,2026-02-04,Basic Set 31,19,393.04
3791,2025-07-17,Mini Café 63,2,195.34
3792,2025-06-29,Elite Dicionário 55,39,468.31
3793,2026-01-04,Basic Dicionário 14,5,448.04
3794,2026-04-14,Premium Sofá 10,7,236.24
3795,2026-01-29,Eco Tênis 23,23,169.46
3796,2026-01-13,Maxi Tênis 43,40,249.93
3797,2025-09-23,Ultra Sofá 25,31,445.99
3798,2025-08-05,Elite Tênis 29,28,489.19
3799,2026-05-03,Mini Kit 83,8,195.14
3800,2025-10-12,Giga Café 74,37,474.76
3801,2025-07-20,Mini Bicicleta 43,11,427.61
3802,2026-03-27,Elite Pack 15,14,401.24
3803,2026-02-20,Premium Kit 34,16,482.60
3804,2025-06-10,Maxi Bicicleta 47,31,81.26
3805,2026-05-01,Pro Tênis 14,46,233.84
3806,2026-01-13,Premium Kit 8,32,188.76
3807,2025-07-28,Basic Crema 31,32,291.15
3808,2025-09-24,Mini Crema 76,2,195.80
3809,2025-12-11,Elite Sofá 52,13,216.88
3810,2025-08-23,Giga Tênis 70,15,56.41
3811,2025-10-19,Eco Kit 21,5,124.93
3812,2025-10-22,Ultra Bicicleta 12,7,164.14
3813,2026-01-23,Mini Dicionário 86,20,96.06
3814,2026-02-27,Smart Pack 45,38,124.93
3815,2026-04-02,Pro Sofá 26,13,170.14
3816,2026-01-21,Ultra Set 89,11,23.89
3817,2026-03-17,Ultra Tênis 28,42,335.15
3818,2025-06-20,Maxi Fone 50,32,96.80
3819,2026-02-11,Mini Pack 61,33,297.51
3820,2025-10-13,Ultra Fone 17,13,248.64
3821,2025-10-16,Ultra Dicionário 95,40,31.63
3822,2025-07-29,Mini Pack 32,12,471.84
3823,2025-08-09,Elite Set 81,26,321.32
3824,2025-09-21,Basic Set 62,35,148.90
3825,2026-03-30,Mini Dicionário 53,19,102.06
3826,2026-04-20,Premium Crema 95,12,242.38
3827,2025-10-03,Ultra Café 6,46,239.02
3828,2025-11-19,Elite Bicicleta 27,20,425.95
3829,2025-07-22,Mini Tênis 1,41,338.91
3830,2025-08-03,Eco Set 15,45,100.08
3831,2025-11-09,Pro Kit 20,30,234.02
3832,2025-09-04,Maxi Bicicleta 48,17,203.86
3833,2026-02-11,Ultra Kit 32,13,101.62
3834,2025-09-15,Giga Dicionário 89,9,358.25
3835,2025-07-18,Basic Café 45,7,265.33
3836,2025-09-29,Basic Bicicleta 31,2,103.20
3837,2025-06-21,Smart Tênis 95,39,330.06
3838,2025-12-26,Maxi Fone 17,35,448.08
3839,2025-11-11,Giga Bicicleta 17,35,200.08
3840,2026-04-07,Eco Kit 29,22,355.76
3841,2025-08-03,Elite Fone 3,42,172.00
3842,2026-01-29,Basic Set 79,28,360.59
3843,2026-05-04,Maxi Dicionário 15,17,310.61
3844,2026-02-24,Elite Tênis 29,1,177.98
3845,2026-04-25,Eco Kit 79,40,299.52
3846,2025-06-17,Elite Set 82,45,100.61
3847,2025-07-19,Elite Dicionário 18,40,302.55
3848,2025-10-09,Giga Pack 49,2,365.38
3849,2026-03-13,Eco Café 56,42,472.05
3850,2025-06-27,Basic Sofá 12,40,353.40
3851,2025-06-17,Premium Tênis 61,12,330.33
3852,2025-09-22,Eco Bicicleta 11,22,25.83
3853,2026-03-02,Giga Bicicleta 46,29,463.61
3854,2026-03-03,Pro Sofá 65,43,98.96
3855,2026-04-09,Elite Kit 1,19,112.40
3856,2025-08-13,Premium Kit 57,24,464.19
3857,2025-10-14,Eco Sofá 72,22,31.58
3858,2025-10-09,Smart Kit 99,29,377.47
3859,2026-01-28,Basic Bicicleta 56,1,228.94
3860,2026-02-10,Eco Bicicleta 72,2,239.72
3861,2025-11-16,Maxi Sofá 77,50,472.74
3862,2025-06-29,Smart Café 55,19,267.43
3863,2025-10-03,Eco Set 38,49,221.13
3864,2026-02-14,Mini Fone 60,9,200.56
3865,2025-11-27,Pro Crema 91,6,331.84
3866,2025-11-04,Eco Café 10,6,312.81
3867,2025-07-21,Basic Fone 42,38,398.04
3868,2025-07-27,Ultra Tênis 48,49,162.51
3869,2026-01-14,Premium Kit 15,26,114.45
3870,2025-09-28,Basic Fone 69,33,182.22
3871,2026-05-05,Maxi Dicionário 81,19,30.96
3872,2025-07-17,Eco Pack 71,41,399.13
3873,2025-10-02,Eco Tênis 94,20,395.07
3874,2026-01-31,Giga Dicionário 75,17,198.95
3875,2026-03-30,Giga Tênis 30,43,223.44
3876,2025-09-08,Basic Café 46,28,201.44
3877,2025-10-25,Mini Fone 9,25,112.46
3878,2026-05-02,Giga Tênis 74,11,348.07
3879,2025-12-17,Pro Crema 97,9,380.22
3880,2026-03-25,Premium Tênis 1,5,347.33
3881,2025-09-13,Mini Bicicleta 64,16,242.97
3882,2026-02-04,Pro Set 97,36,207.83
3883,2025-08-31,Mini Tênis 14,12,66.16
3884,2025-10-12,Giga Pack 39,25,295.57
3885,2025-07-25,Pro Bicicleta 94,10,56.18
3886,2025-10-10,Maxi Sofá 1,9,481.80
3887,2026-01-02,Smart Sofá 51,1,109.04
3888,2025-07-07,Mini Fone 47,36,323.43
3889,2025-10-26,Giga Dicionário 6,49,245.32
3890,2026-04-30,Eco Crema 74,32,65.30
3891,2025-10-26,Ultra Fone 19,10,174.49
3892,2025-06-22,Mini Crema 46,7,495.29
3893,2026-05-20,Elite Dicionário 28,38,79.78
3894,2026-01-26,Ultra Crema 29,4,414.54
3895,2026-01-10,Ultra Café 67,38,374.81
3896,2025-08-21,Premium Tênis 19,27,160.21
3897,2025-07-20,Ultra Café 6,18,6.56
3898,2026-05-17,Smart Bicicleta 82,44,183.00
3899,2025-08-16,Mini Tênis 7,33,248.61
3900,2026-05-15,Basic Pack 84,25,93.92
3901,2026-01-23,Elite Café 53,28,60.41
3902,2025-08-31,Basic Café 95,29,68.09
3903,2026-01-18,Maxi Pack 79,15,133.39
3904,2025-12-27,Pro Bicicleta 8,3,429.66
3905,2025-12-14,Elite Set 83,11,50.92
3906,2025-06-07,Ultra Kit 42,45,236.51
3907,2026-02-18,Smart Tênis 16,7,465.34
3908,2026-03-20,Elite Pack 62,48,461.97
3909,2025-08-18,Premium Fone 53,22,340.96
3910,2025-12-07,Eco Fone 30,19,217.95
3911,2025-10-29,Maxi Tênis 84,18,290.48
3912,2025-07-03,Maxi Dicionário 10,21,234.62
3913,2026-05-09,Elite Dicionário 84,6,133.56
3914,2025-06-22,Smart Dicionário 84,43,105.83
3915,2025-09-20,Ultra Kit 60,6,132.93
3916,2025-09-05,Elite Sofá 65,47,306.15
3917,2026-05-26,Maxi Café 68,1,365.07
3918,2026-04-13,Giga Kit 23,32,48.05
3919,2025-10-14,Smart Pack 26,50,277.94
3920,2026-04-23,Ultra Kit 52,26,373.79
3921,2026-04-17,Mini Café 20,31,170.66
3922,2026-03-01,Elite Sofá 53,42,270.37
3923,2025-05-28,Basic Set 5,37,489.48
3924,2026-03-16,Basic Bicicleta 25,44,120.44
3925,2025-10-13,Giga Tênis 39,26,212.50
3926,2025-06-06,Eco Tênis 71,23,284.80
3927,2025-10-20,Smart Fone 84,30,217.49
3928,2025-10-05,Premium Kit 84,37,144.56
3929,2025-06-22,Elite Set 79,24,226.49
3930,2025-09-25,Premium Sofá 79,14,87.71
3931,2025-06-18,Maxi Dicionário 8,6,18.15
3932,2026-03-13,Maxi Crema 84,21,101.10
3933,2025-08-30,Ultra Crema 24,2,124.15
3934,2025-10-19,Elite Kit 94,36,46.19
3935,2026-02-17,Ultra Bicicleta 64,1,173.74
3936,2026-04-21,Pro Dicionário 39,17,120.72
3937,2026-05-25,Smart Tênis 11,15,80.20
3938,2025-10-12,Maxi Pack 5,41,279.22
3939,2025-12-28,Premium Sofá 65,23,481.09
3940,2025-06-30,Mini Fone 63,13,155.51
3941,2026-05-07,Mini Kit 59,34,184.63
3942,2026-04-02,Giga Set 21,23,495.91
3943,2025-07-22,Maxi Kit 27,16,88.73
3944,2026-02-15,Ultra Crema 1,4,457.47
3945,2025-10-26,Maxi Tênis 33,15,21.13
3946,2025-09-22,Pro Crema 89,46,227.27
3947,2025-09-03,Premium Bicicleta 18,23,335.28
3948,2026-02-07,Eco Kit 70,24,414.37
3949,2025-10-25,Mini Tênis 26,39,485.12
3950,2026-03-18,Eco Crema 15,4,455.52
3951,2026-02-08,Premium Set 77,2,403.77
3952,2025-09-04,Pro Crema 25,9,339.48
3953,2026-01-20,Mini Set 8,44,201.83
3954,2025-09-12,Ultra Pack 97,10,326.10
3955,2026-03-03,Eco Café 95,20,131.34
3956,2025-12-17,Eco Fone 88,21,329.28
3957,2026-02-25,Giga Set 19,30,392.69
3958,2025-06-24,Elite Kit 2,13,348.34
3959,2025-09-25,Maxi Set 89,30,279.87
3960,2025-11-10,Elite Bicicleta 93,16,11.64
3961,2025-10-19,Smart Bicicleta 66,49,147.15
3962,2025-10-12,Pro Crema 35,35,130.24
3963,2025-09-23,Basic Dicionário 57,15,485.12
3964,2026-03-07,Premium Tênis 18,7,130.00
3965,2025-08-15,Eco Tênis 53,27,12.63
3966,2025-12-03,Giga Pack 64,32,357.35
3967,2025-08-20,Smart Pack 88,20,363.80
3968,2025-08-05,Ultra Crema 60,49,394.77
3969,2025-11-27,Elite Bicicleta 96,30,328.39
3970,2025-09-20,Giga Café 14,18,341.84
3971,2025-07-21,Ultra Tênis 21,47,120.03
3972,2025-12-17,Giga Tênis 54,24,249.05
3973,2026-01-07,Maxi Café 85,43,404.59
3974,2025-07-12,Maxi Tênis 2,8,468.46
3975,2025-10-21,Basic Tênis 85,1,328.32
3976,2026-02-27,Giga Tênis 78,17,183.28
3977,2025-08-26,Maxi Crema 18,44,457.55
3978,2025-07-31,Mini Kit 77,14,213.49
3979,2025-08-26,Premium Bicicleta 7,11,51.42
3980,2026-05-15,Mini Pack 94,10,173.02
3981,2025-07-01,Smart Dicionário 15,26,177.09
3982,2025-12-14,Pro Kit 58,31,31.84
3983,2025-08-21,Eco Café 4,9,372.07
3984,2026-02-24,Pro Kit 7,36,196.24
3985,2026-04-22,Elite Crema 89,19,161.02
3986,2025-10-03,Mini Bicicleta 51,34,47.31
3987,2026-04-17,Maxi Set 40,23,170.29
3988,2025-06-14,Smart Kit 10,50,259.16
3989,2025-11-02,Ultra Pack 48,37,52.96
3990,2025-12-13,Mini Dicionário 77,31,454.97
3991,2026-01-31,Elite Sofá 67,42,173.94
3992,2025-07-20,Smart Sofá 64,2,156.17
3993,2025-08-20,Giga Pack 62,14,192.26
3994,2026-03-05,Eco Tênis 40,1,30.68
3995,2025-10-14,Eco Pack 55,20,401.28
3996,2026-04-27,Elite Pack 23,34,109.42
3997,2026-05-26,Ultra Set 2,39,186.45
3998,2025-06-03,Maxi Pack 71,26,446.07
3999,2025-11-07,Smart Dicionário 83,21,454.59
4000,2025-09-17,Basic Kit 88,34,351.87
4001,2025-11-02,Ultra Dicionário 64,41,314.48
4002,2026-02-02,Basic Crema 20,19,19.97
4003,2026-02-10,Mini Fone 53,44,327.05
4004,2025-10-01,Basic Crema 48,33,55.95
4005,2026-05-09,Pro Tênis 27,6,129.52
